@relation 'mini-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-3,5-13'

@attribute average_time_per_learning_session numeric
@attribute target {0,1}

@data
15.713398,1
105.870838,1
1.133895,0
7.320367,1
21.856271,1
3.057452,1
31.051996,0
144.176203,1
28.06765,0
8.709989,0
181.796537,1
12.853579,0
46.2739,1
1.303607,1
78.638547,0
5.163139,0
10.510684,0
15.686784,0
214.328574,1
70.105069,0
13.252287,1
38.6596,1
51.054969,0
105.660286,1
114.303278,0
38.065275,1
3.965934,1
254.751153,1
27.98652,1
41.797356,1
47.515363,0
53.337564,1
40.220837,0
40.145238,1
47.566222,1
5.788516,0
243.199927,1
1.382234,1
43.298931,0
27.004627,0
40.566169,0
62.096731,0
62.39307,1
68.298309,0
93.760133,0
32.095057,1
3.944431,0
8.006652,0
93.741055,0
39.640142,1
35.36286,1
325.45471,1
22.837062,1
17.671611,1
20.764941,0
22.459165,0
2.50617,0
308.411583,1
208.665484,1
96.151093,1
83.534487,1
33.955757,1
6.266078,1
2.762518,0
145.293777,1
19.969495,1
64.187335,1
39.126348,0
72.430685,0
53.790065,0
31.235237,1
146.868234,1
24.250672,1
5.690387,1
35.831614,1
6.437209,0
25.50154,1
69.397065,1
81.376923,1
21.700678,1
22.726004,0
117.09231,0
57.45612,1
25.491567,1
95.073287,1
120.280115,0
61.516803,1
33.782529,1
83.582281,1
114.002511,0
167.144367,1
56.417729,1
120.238661,0
117.652747,1
176.197083,1
27.660668,0
53.872113,1
30.949786,1
24.482887,1
1.039763,0
54.198708,0
28.496194,1
98.735524,0
84.511924,1
10.869832,1
6.080671,1
3.626879,1
38.174355,1
37.321526,1
21.434107,0
46.426128,1
92.648913,0
18.038399,0
112.531151,1
56.673476,1
96.83015,0
14.254023,1
3.223401,1
42.930545,1
158.642153,0
72.482318,1
9.615614,1
13.675489,1
4.874172,1
65.474932,1
103.860479,1
50.762848,0
126.898377,1
47.456762,1
69.603062,1
69.589337,1
33.293471,1
40.732278,1
54.095644,0
65.145482,0
10.191709,1
47.08307,1
19.343391,0
13.452858,0
32.882535,0
89.294899,1
17.304694,0
165.127615,1
43.457975,0
5.764674,1
62.479771,0
22.421078,0
7.478663,0
90.846169,0
100.039153,0
25.809515,1
115.576388,0
50.343261,1
45.372952,1
13.857486,1
86.44059,0
19.541553,1
66.550268,1
31.815619,1
22.586139,0
55.886526,1
30.689474,1
46.895282,0
3.453884,1
100.438935,0
38.599085,1
5.136162,0
64.219744,1
5.36507,1
10.998079,0
4.102104,1
3.022375,1
34.659229,1
22.144194,1
23.323382,1
8.445833,0
37.276322,1
6.714444,1
8.396839,1
85.498026,0
59.023811,1
27.913706,1
96.059239,0
65.915489,0
14.21823,0
70.405544,1
15.926315,0
36.315084,0
55.845676,1
7.969674,1
14.430581,1
63.828432,0
5.509499,0
6.148107,0
101.000869,1
65.366148,1
22.232396,1
9.118206,1
2.022615,0
18.039764,1
59.826923,1
40.259861,1
75.423433,0
22.7364,1
77.137882,1
6.807744,0
53.223116,1
16.588245,1
71.608411,0
36.149733,1
113.624342,0
364.925586,1
10.582091,1
22.65665,1
0.984472,1
24.066679,1
8.968556,1
47.981179,0
18.074048,1
25.820192,1
12.101708,0
84.362157,0
44.255292,0
43.026333,1
18.472185,1
13.529634,0
25.351935,1
157.554104,1
36.349996,1
5.012155,0
24.811888,1
38.551857,1
35.064479,0
2.938422,1
217.986242,1
12.679768,0
5.77879,1
27.187667,1
17.157113,1
57.480495,0
55.492794,1
41.946609,0
26.679073,0
39.248874,0
4.891497,1
11.687935,1
19.990842,1
119.86506,0
19.233987,1
23.562929,1
23.899556,1
84.03261,1
105.97041,0
33.333301,1
26.887619,1
111.45881,1
8.27195,0
79.295054,0
24.918602,1
137.963906,1
71.018431,0
12.651307,1
1.375951,0
27.021151,0
12.165188,1
9.561711,0
182.927029,1
9.53718,0
9.337101,0
185.623581,1
28.392432,1
253.97606,1
49.071458,0
9.627712,0
20.09514,0
93.952881,0
35.006255,0
45.051287,0
67.893746,1
69.393409,1
119.24316,0
79.187056,1
36.608859,1
172.345471,1
83.115251,0
153.832294,0
49.657214,1
50.471422,0
51.522481,1
40.524022,0
12.821245,1
55.444308,1
71.429801,1
27.591152,0
64.893031,0
229.733822,1
44.424783,1
8.738437,1
41.228759,0
89.4407,0
46.725571,0
100.192509,1
20.279635,1
208.698063,1
1.736427,1
15.233525,1
29.074084,1
15.897845,1
29.787126,1
1.322697,1
35.110898,0
27.083138,0
21.437521,1
35.358182,0
176.124825,1
88.169272,0
133.909869,0
223.111321,1
54.998261,0
2.438264,0
120.604219,0
3.338137,0
80.083739,0
14.948308,1
124.703302,1
5.320224,0
43.995634,0
22.940411,1
54.906233,1
79.923982,1
21.337452,1
58.30719,0
5.635334,1
22.100184,0
4.070705,1
53.20159,1
4.021299,1
209.722845,1
80.924471,1
55.208362,1
57.013076,0
44.699948,1
288.482252,1
46.591156,1
12.953338,0
88.781322,0
149.956492,1
14.217767,1
147.003237,1
12.064173,1
189.445397,1
159.775074,0
109.822716,0
51.519181,1
23.163172,0
94.000239,1
17.973918,0
23.205239,1
33.895941,1
5.498762,1
107.074449,1
4.648341,1
10.399399,0
51.295546,1
75.313678,1
25.361394,1
15.290499,1
93.206155,0
0.069855,0
15.740374,1
20.416043,0
29.145143,1
21.868368,0
72.591954,1
174.496412,1
9.45542,1
16.070339,0
104.859377,1
38.810308,0
33.914433,1
200.946699,1
42.552693,0
13.953371,0
25.014873,1
61.351936,1
131.384168,0
19.566111,1
105.630144,1
51.745711,1
15.14941,1
32.378299,0
14.338167,0
1.553439,1
93.600373,1
119.431654,1
2.863858,0
59.160384,1
184.87176,1
65.288803,1
108.680514,1
143.71348,1
54.913745,0
215.571856,1
56.633619,1
9.294099,1
55.732225,1
1.235288,0
8.274125,0
19.068713,0
15.61413,0
53.196192,0
89.449038,0
14.369587,1
1.743729,0
21.498422,1
9.469342,1
14.104014,0
0.012562,0
106.717397,0
13.156577,1
11.696504,1
22.099773,0
308.939811,1
19.046419,0
123.263737,0
2.273463,0
61.970658,1
26.036141,1
62.529606,0
99.471749,0
13.795411,0
30.916501,1
33.310546,0
10.060526,1
23.118395,1
4.30025,0
106.876087,0
42.215616,0
10.165899,0
4.787153,1
27.268677,1
21.088571,0
22.518444,0
169.996873,1
48.277051,1
61.027139,0
49.717272,0
95.561984,0
15.257547,1
83.734625,0
125.264652,1
21.30258,1
143.206815,1
0.547202,1
57.37033,1
92.718485,1
10.223642,0
159.144451,1
122.126339,1
32.070412,1
19.971053,1
31.632345,1
23.467076,1
27.963707,1
76.748958,1
9.960804,0
18.806866,0
49.907968,0
5.580375,1
50.338598,1
82.790893,1
115.466324,0
67.85408,1
109.17825,1
57.212776,0
12.042752,1
56.749751,1
36.223752,1
11.471217,1
4.500958,1
166.687395,1
56.69733,1
22.313336,1
105.688957,1
3.298979,1
102.674149,1
124.684435,1
19.263481,1
60.511955,1
9.511395,1
2.06624,1
88.978018,0
18.981227,1
49.670334,0
78.996473,1
193.072875,1
217.903881,1
27.233077,1
91.553651,1
55.057334,1
0.605874,1
13.431108,1
72.182101,1
97.503297,0
46.964367,0
114.360579,0
56.29524,1
17.547145,1
58.363916,0
3.378302,0
169.869139,1
27.114221,0
12.45925,1
7.439621,1
431.430338,1
11.518102,0
3.745158,0
105.957915,0
5.566345,1
6.646935,0
53.757648,1
87.282761,0
14.009043,1
26.217693,0
2.249708,0
6.372465,0
64.533536,1
0.879027,1
64.882009,1
41.803122,1
92.396457,1
238.45004,1
24.147773,0
19.488164,1
170.696262,1
53.920528,0
34.712118,1
118.117411,0
270.070047,1
4.637479,1
15.124548,1
25.716799,0
40.852039,0
12.271769,0
33.61535,1
42.620081,1
142.43055,1
77.202062,1
48.5856,1
14.843105,0
15.112061,0
81.810514,0
56.888393,1
138.536289,1
90.348105,1
6.966193,1
55.223136,0
44.968736,1
4.67808,0
127.804238,1
99.5427,0
77.445695,1
23.940797,1
2.650128,1
46.787058,1
49.752961,1
20.904657,0
86.2635,0
43.479071,0
87.879348,1
65.295185,0
9.37818,1
38.247613,0
6.195058,0
316.627006,1
47.87321,1
29.974044,0
49.75235,0
14.823919,1
190.06873,1
73.351395,1
33.628296,1
62.9708,1
1.092526,1
20.010535,0
175.428647,1
27.285582,1
4.23381,1
9.516038,1
218.800033,1
103.736321,1
29.473399,0
240.05542,1
102.847663,1
32.14604,1
101.426359,1
27.481254,1
194.430962,1
12.15195,0
201.232825,1
7.196537,0
13.563003,1
67.30134,0
72.278159,0
21.446233,0
54.238072,0
36.655687,0
10.243805,1
25.043767,1
43.475854,0
162.998569,1
21.036288,1
92.475597,1
16.409486,1
88.714785,0
54.265375,1
51.797259,0
31.480782,0
28.918427,1
188.990273,1
61.34574,1
49.279393,0
3.302528,0
4.030229,1
70.670205,0
11.578535,0
50.41078,0
93.734994,0
23.043363,0
64.777739,1
68.684081,1
51.855217,1
24.273519,0
35.996429,0
60.726551,0
88.271891,0
28.104875,0
21.137872,0
28.588887,0
12.077826,0
173.628373,1
24.370333,0
206.587196,1
5.707143,1
27.349588,0
91.272319,1
34.181728,1
1.203954,1
31.538992,0
31.465895,0
0.628423,1
23.707407,0
56.17209,0
46.081072,1
28.783116,1
54.316531,1
2.059224,0
7.13254,1
38.35431,0
57.248923,0
6.350852,0
30.731911,1
86.792055,1
119.105537,1
112.581416,1
54.218593,1
8.549283,0
33.058097,1
37.198727,0
49.02149,1
23.397549,1
153.257231,0
22.048307,0
26.579952,0
100.07458,0
40.451986,0
38.482147,0
26.204102,1
3.133722,1
10.641904,1
10.852608,1
13.812122,1
37.331098,0
81.703504,1
9.825169,1
6.355871,1
106.1626,1
0.218805,1
33.042913,1
53.88065,0
134.660433,1
128.236525,0
41.098253,1
155.624848,1
186.379209,1
27.656927,0
14.309007,1
6.032563,0
122.12451,0
263.448393,1
8.602,1
38.425529,1
10.938963,1
105.491776,1
14.006304,0
36.954949,1
72.648743,1
3.831058,0
50.629585,1
122.288438,1
21.421215,0
25.870512,0
59.526211,0
84.079613,1
102.524007,1
110.346671,0
66.135758,1
47.019769,1
81.946118,1
31.08603,1
94.552247,1
30.46084,1
76.949024,1
4.434854,0
8.395001,1
31.269308,1
66.140118,1
9.740291,0
84.260308,0
36.774435,1
150.111136,1
23.303631,0
52.22037,0
101.136469,0
32.338568,1
14.341858,1
116.449533,1
7.547309,0
105.903843,1
46.009093,1
20.271203,1
68.354935,1
38.569506,0
6.117334,1
102.337627,0
72.077791,0
11.419472,0
74.15039,0
40.299086,0
192.906511,1
63.143189,0
14.277133,1
180.289029,1
23.881369,1
68.211063,0
14.896205,1
23.430315,1
24.048537,0
74.390844,1
73.934216,1
5.501941,0
12.989212,1
57.788526,1
73.911899,1
18.377807,0
7.047759,1
24.074356,1
69.28822,1
7.994363,0
46.279508,0
11.763062,0
9.87504,0
9.491118,1
7.979552,1
53.209768,0
51.580623,0
21.040935,1
35.615938,1
214.572327,1
29.133587,0
116.018968,1
13.271154,0
2.142134,1
50.35569,1
26.476875,0
19.7685,1
336.946164,1
55.534288,0
38.501557,0
132.564374,1
71.724693,1
18.226713,0
6.122814,1
0.975864,0
96.075649,1
5.260472,1
78.711517,0
48.601126,1
113.960253,0
6.977287,0
8.057307,1
19.775796,1
13.310305,0
154.937127,1
126.519757,0
8.19182,0
31.760905,0
121.49518,1
109.103788,1
10.17728,0
90.806861,1
3.554052,0
51.247501,0
33.890802,1
17.717458,0
4.740633,0
30.688929,1
15.6384,1
32.376912,1
51.728499,1
8.161726,1
0.670426,1
1.845092,1
29.462897,1
91.630995,1
62.39212,1
101.514391,1
59.45963,1
78.095197,0
31.228316,1
34.007763,1
34.555392,1
33.027824,1
34.213415,0
37.141321,0
95.138246,1
11.589609,0
25.567733,1
11.960987,1
10.337785,0
225.689367,1
123.062442,1
32.741417,1
81.792668,1
111.313716,1
17.070731,0
107.059659,1
17.12654,1
121.748124,0
64.419606,0
29.242145,0
6.658718,1
166.683229,1
2.198463,0
77.500486,1
19.049648,0
28.295264,1
75.75483,1
173.427672,0
8.07283,1
30.318961,0
46.513056,0
16.382338,0
18.192591,0
15.479993,0
82.510505,0
1.285666,1
17.0798,1
20.991964,1
30.06403,0
23.969727,0
54.082464,0
41.218993,1
27.696524,0
50.346783,0
95.459411,1
271.372565,1
17.226187,0
23.179865,0
21.338912,1
223.301485,1
20.425882,0
73.592558,0
158.822247,1
20.259379,1
115.53044,1
55.223235,1
126.962945,1
7.856819,0
53.664685,1
37.057606,1
163.306606,1
86.826193,0
128.639541,1
408.366453,1
3.996044,1
82.561112,1
2.507299,1
31.842264,0
199.219692,1
37.928192,1
86.047615,0
88.733949,1
122.54038,1
27.59667,1
50.38509,0
159.761035,1
89.274998,0
16.608505,1
56.805138,1
54.616813,0
43.031891,1
23.034725,1
112.260947,0
58.09299,0
46.516099,0
36.024123,1
35.757211,0
172.421875,1
6.251353,1
6.99714,1
35.824675,1
112.701956,1
15.277043,1
11.475755,0
248.39421,1
51.540088,0
62.686494,0
32.059005,1
6.911231,1
40.513003,1
15.927373,1
92.393709,0
58.166738,0
15.4432,1
26.187875,1
20.751168,1
55.931077,0
60.419756,1
2.273985,1
235.199809,1
24.972748,1
60.617175,1
40.525847,1
30.80192,1
7.282039,0
21.090895,0
141.555046,1
49.77662,1
6.463693,1
155.14473,1
95.989925,1
14.409762,1
152.652944,1
107.185038,1
25.334706,1
5.272544,1
40.544307,0
25.338783,1
162.574485,0
52.13532,1
1.642163,1
133.283524,1
5.605643,0
45.168937,1
32.46201,1
18.985981,1
45.606471,1
28.287881,0
99.093519,1
85.204276,0
8.347831,1
4.628967,0
0.097379,1
126.21672,1
31.87663,0
103.839308,1
85.010551,1
7.446377,1
79.041351,0
95.038037,1
23.956495,0
47.835598,0
70.232951,0
31.336391,1
70.331814,0
162.464425,1
37.803453,0
5.463454,1
14.0362,0
93.800026,0
12.159241,1
81.42385,1
24.912351,0
82.380581,1
12.522511,1
8.04689,1
33.097575,0
20.973607,1
39.631725,0
30.843429,0
21.648633,1
85.614548,1
95.823416,1
7.333758,0
34.297828,0
2.938787,0
6.878344,1
23.220125,1
21.485422,0
121.460504,1
210.522049,1
10.192284,0
56.322382,1
13.68832,1
23.945555,1
61.375941,1
5.111068,1
116.2761,1
122.723933,1
10.439887,1
12.522798,0
70.431388,0
29.054417,1
1.4719,1
12.511158,1
60.854005,0
42.798216,0
52.643116,0
106.622615,1
55.032223,1
144.954794,1
42.640837,1
133.414433,1
49.125369,1
4.061845,1
10.650835,1
158.941864,0
33.917014,0
90.76542,0
18.005072,0
49.397359,1
149.169502,0
35.249257,1
33.203974,1
15.937585,0
2.010205,1
116.262546,1
7.549511,1
120.371877,1
80.812925,1
154.629277,0
19.959294,0
113.76525,1
3.20404,0
16.563275,1
27.742176,0
40.967143,1
11.949396,1
14.869905,1
260.330028,1
63.33729,1
38.152118,1
106.939541,0
54.326795,0
27.170916,0
17.131764,0
25.95708,1
13.908837,1
13.784945,1
71.10172,1
14.351765,1
79.738127,0
60.87556,0
10.766031,0
241.349077,1
10.788214,1
116.267217,0
107.220433,0
0.547658,1
119.241717,1
33.420573,1
10.804722,0
78.762345,1
178.693441,1
40.303523,0
7.665522,1
93.830699,0
125.585464,0
18.242729,1
28.403011,0
11.142998,1
155.034769,0
35.423698,1
27.116581,1
0.316003,1
1.840951,1
7.127047,1
87.120458,0
48.138506,0
3.936949,0
17.871949,1
14.948172,1
115.827896,0
36.638302,0
111.256222,0
33.972157,1
22.53622,0
64.899842,1
19.169915,0
45.974111,0
26.304682,1
40.491297,0
43.469804,0
284.049164,1
23.007491,0
133.517657,1
42.659302,1
63.612351,0
64.437209,0
56.861095,1
14.840765,1
19.862593,1
20.700963,1
154.026923,1
36.195257,0
7.567773,1
49.832757,1
3.674458,1
38.446736,1
44.689942,1
12.383911,1
70.395908,1
33.198054,1
57.055488,1
1.581107,1
2.285162,1
15.628717,0
13.654066,1
8.076539,1
47.446755,0
53.198417,1
2.929904,1
3.858778,1
46.265087,1
12.034028,0
69.496945,1
72.429091,1
36.723034,1
40.28642,1
34.843859,0
43.413594,1
13.542788,1
67.562441,1
42.677471,1
16.016375,1
53.107239,0
28.436498,1
12.083588,1
108.581764,1
98.214654,0
18.86289,0
3.442249,1
34.177987,1
6.425895,0
118.977457,0
11.534861,1
43.05548,1
2.201323,0
58.608822,1
70.099755,1
31.711476,1
6.913178,1
53.030478,0
32.999714,0
35.624444,1
63.858723,0
65.868024,0
70.372319,0
19.995319,0
47.116634,1
146.108086,1
37.608496,0
8.296601,0
60.814606,1
14.971249,0
136.20198,1
48.099849,0
27.983924,1
26.99696,1
169.026845,1
13.488853,0
103.910006,1
137.010885,1
1.339152,0
66.030749,1
54.983092,0
188.036776,1
147.497767,1
35.800983,0
36.160707,1
29.773445,1
35.380783,0
93.152501,1
20.109838,0
53.677018,0
19.768983,0
18.864066,0
58.689639,0
82.209622,1
55.766448,0
16.617195,1
157.934917,1
14.891076,1
90.958192,1
12.784882,1
71.820555,1
62.349094,0
24.006033,1
11.2423,1
103.427256,1
24.579768,1
50.973392,0
17.430831,0
7.645886,0
115.295086,0
189.454467,1
12.04862,1
39.028187,1
37.19842,0
95.06453,0
63.163705,1
42.797055,1
190.258469,1
15.879968,1
42.085904,1
96.234402,0
34.01534,0
44.567691,1
28.235447,0
5.661845,0
27.391243,1
368.59803,1
4.85744,0
42.844187,1
143.975937,0
183.967297,1
25.353341,1
54.187243,1
216.367719,1
12.317026,1
17.571668,1
62.041308,0
53.36338,1
50.846683,0
22.351381,0
3.623323,1
225.18678,1
4.823123,1
0.26676,1
6.520122,1
3.255218,0
47.910047,1
1.6046,0
78.501208,1
57.82282,1
76.79939,1
45.780929,0
4.142237,1
112.048419,1
31.845109,0
34.617848,1
189.079986,1
104.645923,0
30.56192,0
25.323885,1
27.900061,0
57.454169,1
120.256095,0
93.46793,0
29.173097,1
35.374887,0
86.117339,1
23.986758,0
222.594779,1
21.623522,1
34.773346,0
24.547399,1
45.350689,0
60.1576,1
31.764631,1
30.518232,1
31.051032,1
27.647386,1
0.15419,1
133.055215,1
24.025118,1
33.828817,1
276.38042,1
20.732504,0
68.682359,1
80.712647,0
26.241584,1
4.023564,0
86.316479,1
160.208625,0
155.164642,1
133.596692,0
69.784918,1
114.417484,1
13.29187,1
51.952188,0
56.582509,1
36.775805,1
110.107725,1
35.861299,0
2.446996,0
17.536712,0
267.386575,1
35.966024,0
289.142388,1
7.569046,0
2.299606,0
28.911117,1
142.355103,0
5.251106,0
77.056284,0
108.083987,1
62.29597,0
0.501425,0
144.779573,1
102.929899,0
97.835352,0
26.802511,1
37.935272,0
32.490432,0
97.557232,0
5.124939,1
33.02034,0
7.701837,1
15.91518,0
34.204337,1
20.486041,0
78.489247,1
110.374738,1
137.296796,1
119.881645,1
85.178623,0
105.920452,0
82.935642,1
42.114165,1
49.512185,0
40.351377,0
138.743995,0
52.132752,1
11.955781,1
54.444869,1
64.262029,1
45.07603,1
49.047218,1
7.98099,0
4.439959,0
3.297623,1
73.69463,1
9.9804,0
34.815767,0
72.118296,1
70.947326,1
51.442326,1
52.45848,1
39.582241,1
5.556285,0
32.292804,0
4.277336,0
31.088195,0
52.366603,1
27.232648,0
5.899589,0
34.364461,0
143.631592,0
14.472821,1
135.838791,1
90.887975,0
80.414354,1
1.796561,0
56.551629,1
69.924934,0
14.80178,1
94.316271,1
2.511066,0
2.296956,1
64.196543,1
29.35353,1
53.583615,1
24.141586,1
322.543127,1
91.930273,1
4.139433,1
60.671909,0
0.592432,1
131.390013,0
21.527363,1
174.925526,1
16.220975,0
11.95073,1
162.862037,0
185.110547,1
76.172854,1
37.77934,1
24.730988,1
0.858546,1
118.973488,0
37.087769,1
4.643764,0
16.745989,1
28.623595,1
69.545148,1
23.051564,0
18.353111,0
37.566771,1
74.307457,1
27.887331,0
8.628032,1
17.212266,1
9.121166,1
165.131764,1
140.797685,1
16.386108,1
5.384524,0
21.063018,0
50.166862,0
2.489914,1
84.320815,1
70.179891,0
8.212682,1
41.511214,0
63.338575,0
85.823179,0
21.615858,1
24.535967,1
87.756486,1
60.548315,0
3.595671,1
105.395483,1
61.329458,1
43.182164,1
16.691822,0
96.005006,1
42.874204,1
60.747241,1
98.767568,0
173.52045,1
7.375667,1
9.432843,1
10.090938,0
35.969423,0
145.400138,0
24.865963,1
15.9142,0
21.860487,0
127.144116,0
139.151229,0
71.884901,1
21.103629,1
145.272575,1
40.917983,0
0.979985,1
7.828637,1
56.045868,1
30.047326,0
1.511492,0
6.745852,1
80.631707,1
8.85351,1
115.522466,1
38.387283,0
42.973866,1
110.488343,0
32.375469,0
60.057404,1
9.983482,0
83.492445,0
59.428442,0
105.557513,1
9.961361,0
25.122541,0
22.476055,1
74.030067,1
0.225698,0
11.268677,0
25.941964,0
62.930441,1
5.609395,0
29.259958,1
1.202318,1
19.133617,1
65.390814,0
113.489059,1
20.938445,0
22.20523,0
9.217215,0
51.701324,1
9.2433,1
10.968599,0
60.296696,1
25.500022,1
22.977267,1
27.601014,0
3.877681,1
6.132598,1
105.203971,1
29.32701,1
25.604026,1
104.381822,1
2.502789,1
187.630917,1
26.930392,1
15.8659,0
50.206722,0
3.399625,0
13.996901,0
19.61552,0
29.699846,0
33.044754,0
20.830561,1
16.51617,0
8.559298,1
11.25691,0
48.052988,0
23.185314,1
10.517725,1
3.68507,0
2.358383,0
35.028599,1
66.618865,0
73.561089,1
10.793244,1
46.04908,0
32.423889,1
92.52465,0
10.942434,0
78.380624,0
39.798236,1
48.067947,1
31.460526,1
4.601203,1
12.954348,0
38.15491,0
55.832841,1
0.629912,0
28.536088,1
7.582526,1
9.766379,1
24.046269,1
66.810558,0
14.26647,1
38.444793,1
200.609211,1
5.326448,0
9.231277,0
65.80961,1
47.340174,1
127.754826,1
122.099535,1
35.15407,0
22.088332,0
11.100479,1
29.069655,1
14.238596,1
85.238217,1
42.151439,0
47.287346,1
14.526164,0
10.412193,0
27.672701,1
66.684228,0
128.041547,1
115.523754,1
26.989191,0
8.948115,0
1.179451,1
43.013956,1
10.102456,1
69.296008,1
127.48738,0
25.301891,1
78.971536,1
139.772324,1
94.902165,0
67.002514,1
19.531821,0
100.991377,1
8.637136,1
40.374978,1
21.390303,0
22.074854,0
59.963257,0
3.089389,1
73.911349,1
64.008852,0
124.891855,1
24.047168,1
13.969324,1
173.433419,1
60.017709,0
69.027705,1
2.824348,1
62.710986,0
170.486716,0
16.513675,1
74.56814,0
3.225356,1
50.269846,1
14.496068,0
49.954379,1
19.061407,1
10.41654,1
124.922816,1
162.942581,1
40.313994,1
6.958522,1
119.098509,1
99.965307,1
43.506263,0
1.749405,0
55.157676,0
1.888327,1
19.925764,1
126.286931,0
309.180094,1
8.945359,0
2.417966,0
57.686178,0
21.352751,1
43.899705,1
14.940511,1
34.488115,0
128.734065,1
95.398809,0
26.983297,0
78.7851,1
12.762977,1
35.721476,1
90.417787,1
55.153511,1
58.641336,1
0.560988,1
12.683288,1
166.816465,0
74.989557,1
16.092654,1
45.715188,0
36.6286,0
31.4441,1
8.626623,1
12.186121,1
0.740874,0
54.647802,0
10.62817,1
28.676523,0
33.283975,0
53.130542,0
129.145047,1
155.363452,1
7.408175,1
26.43287,0
0.343625,0
57.835938,1
37.974791,1
24.347304,1
10.189774,0
20.95422,1
17.561403,0
42.970421,1
61.632974,1
5.761597,0
54.519505,1
1.447414,1
0.080726,1
107.819918,1
75.69123,1
18.371101,0
46.312258,1
55.144798,0
34.708461,0
24.956645,0
5.107682,1
12.687329,1
5.337349,0
14.327764,1
15.357812,1
29.622553,1
25.745705,1
22.347631,0
0.335736,1
85.087728,1
45.142344,1
71.222534,1
0.467018,1
110.500673,1
72.686917,0
28.689575,1
62.989998,1
10.663396,0
29.508036,0
206.316342,1
70.798599,1
72.861421,1
20.353337,0
7.28447,1
3.30321,0
5.629432,1
102.782639,0
29.599213,0
22.098076,1
11.667129,0
74.623847,1
13.239237,1
141.308725,1
16.838651,0
95.186919,1
60.586351,1
25.137043,0
35.892129,1
52.896793,1
33.852375,1
55.154769,0
31.182468,0
48.455976,1
21.803388,1
89.602805,0
44.269845,1
26.043705,1
21.166246,1
28.394963,1
23.484144,1
68.799339,0
73.142624,1
25.264361,1
8.094079,1
17.201868,0
18.497174,1
67.947224,0
14.477273,0
32.651095,1
15.401531,0
79.683435,0
11.695662,0
25.611651,0
77.133369,0
36.214802,0
115.458198,1
12.810253,1
2.626344,1
29.781823,1
32.231943,0
306.162337,1
83.205238,0
13.434431,1
25.851429,1
40.597264,1
10.982673,1
50.800762,0
80.25615,0
14.55264,0
89.714583,0
12.010672,1
73.954031,0
93.840091,0
47.668677,0
0.377736,1
43.501645,1
88.318404,0
2.731345,1
72.683851,0
65.748886,0
56.479996,1
86.702373,0
7.641445,1
162.046162,1
118.587779,1
10.277851,1
72.164413,0
177.155276,1
97.200369,0
116.951721,0
33.527499,0
2.541403,0
50.359666,1
42.819844,0
28.667725,1
50.640575,1
55.06748,0
63.920555,1
70.66966,0
20.716391,1
201.537282,1
12.171212,0
19.422682,1
11.333118,0
18.920788,1
2.876834,0
8.133181,1
55.617008,0
129.096613,0
177.824564,1
55.769576,0
21.061462,1
52.922481,1
73.244329,0
6.401937,1
27.852118,1
18.625523,1
2.668819,0
133.662431,0
37.923475,1
101.244571,1
8.650682,0
2.108028,1
91.789386,1
0.065031,1
70.321386,0
68.083261,1
113.376304,1
2.851287,0
18.513059,1
110.580043,1
6.054053,1
184.986901,1
9.149566,1
14.198652,0
22.635201,1
18.637358,0
5.434062,0
158.257668,0
6.449434,1
46.48381,0
38.000838,1
23.979203,0
8.387438,1
43.731168,1
10.767326,1
7.050961,0
62.566019,1
121.511858,0
124.444743,1
18.042052,1
5.918514,1
11.801366,0
151.474699,1
43.037468,1
6.696206,1
0.831638,0
20.567561,1
18.608785,1
3.104619,1
21.916712,1
5.403515,0
34.993763,0
66.124451,0
3.180483,1
11.582778,0
20.848851,0
36.305192,1
119.808981,1
9.815852,0
4.438176,1
2.551858,1
77.44801,1
82.569514,0
120.219949,1
167.486482,1
10.931857,0
26.023188,1
35.201824,1
11.796623,1
65.02135,1
18.134498,1
0.335575,1
18.755523,0
32.910518,0
17.593903,1
43.511412,1
42.662726,0
124.374742,1
109.604559,0
119.486011,0
8.663247,1
7.303088,0
210.911345,1
32.974773,1
131.125803,0
126.302498,0
15.235346,0
38.004011,0
39.721282,0
19.033537,1
39.489211,1
72.874942,0
8.109191,0
0.897578,0
89.984311,1
36.876415,1
8.065599,1
40.012796,1
103.848583,1
10.630449,1
12.326505,1
44.997654,1
32.955281,1
5.802335,0
66.615438,0
9.915062,1
13.801438,0
36.690726,0
11.731169,1
19.015679,1
18.163216,1
12.732103,0
6.218198,1
23.451427,0
20.927463,1
0.013535,1
34.708404,0
124.912715,0
164.28824,1
95.582218,0
55.880322,1
237.394445,1
29.657481,1
64.021191,1
63.097009,0
12.09861,0
79.780304,0
26.995839,0
1.015537,1
13.226531,1
2.296895,1
26.650465,0
193.986323,1
94.043388,1
46.914229,1
19.154678,1
43.398236,0
265.552497,1
38.575025,1
29.912768,1
125.464465,1
63.138908,1
18.968439,1
66.048091,1
35.041268,0
91.786614,1
7.468748,1
35.713436,0
57.346037,1
23.936619,0
113.80002,1
35.322192,1
1.700888,1
19.959455,0
71.679162,0
12.683667,1
118.520376,0
28.79799,0
96.809294,1
19.007342,1
58.757668,1
61.622232,0
99.105713,1
14.591785,0
51.76546,1
223.291458,1
83.56582,1
1.41319,0
29.772656,1
9.684362,1
57.396355,0
7.235872,1
163.103322,1
14.292538,1
24.584784,0
20.589333,1
49.181791,1
2.351914,0
45.397993,0
